_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications,street,suburb,government_area,market,country,country_code,location_type,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365,amenities
24218782,https://www.airbnb.com/rooms/24218782,Victorian Apartment w/ Private Terrace,Apartment,Entire home/apt,Real Bed,2,1125,flexible,6,3,3,8,1,301,25,25,2,{'picture_url': 'https://a0.muscache.com/im/pictures/bf7b1eea-5ffd-4d5f-8613-808aca0581c9.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 93}",12728897,https://www.airbnb.com/users/show/12728897,Nimi,"Westmount, Quebec, Canada",0,https://a0.muscache.com/im/users/12728897/profile_pic/1432864013/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12728897/profile_pic/1432864013/original.jpg?aki_policy=profile_x_medium,McGill Ghetto,0.0,No,Yes,Yes,2,2,"['email', 'phone', 'manual_online', 'manual_offline']","Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.57632,45.50792,True,0,0,0,0,"['Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Self check-in', 'Shampoo', 'Smart lock', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24278775,https://www.airbnb.com/rooms/24278775,Room in Plateau Mont-Royal,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,17,1,55,10,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/ea162c57-cd56-42ca-9fc3-5efc64652fc4.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 91}",70331612,https://www.airbnb.com/users/show/70331612,Alexandra,"Montreal, Québec, Canada",0,https://a0.muscache.com/im/pictures/user/8e90d4f2-0198-4d0e-9674-c238056805bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8e90d4f2-0198-4d0e-9674-c238056805bc.jpg?aki_policy=profile_x_medium,Le Plateau,0.0,No,Yes,No,1,1,"['email', 'phone', 'jumio', 'government_id']","Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.57334,45.51878,True,0,0,0,0,"['Dryer', 'Essentials', 'Free street parking', 'Hot water', 'Kitchen', 'Other', 'Paid parking off premises', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24298167,https://www.airbnb.com/rooms/24298167,Connection family room seperate toilets.,Hotel,Private room,Real Bed,1,29,flexible,5,2,4,21,2,654,0,60,5,{'picture_url': 'https://a0.muscache.com/im/pictures/fb55a061-7e3b-439a-b780-cd0cc6aa8161.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 98}",182185130,https://www.airbnb.com/users/show/182185130,Artika,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/44bc8241-3824-4562-88a5-ebda7c9a5507.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44bc8241-3824-4562-88a5-ebda7c9a5507.jpg?aki_policy=profile_x_medium,Sultanahmet,100.0,Yes,Yes,No,3,3,"['email', 'phone']","Fatih, İstanbul, Turkey",Sultanahmet,Fatih,Istanbul,Turkey,TR,Point,28.97072,41.00667,True,17,35,54,130,"['Air conditioning', 'Breakfast', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Wifi']"
24477058,https://www.airbnb.com/rooms/24477058,Spacious 2 bedroom apt in Chiswick,Condominium,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,5,2,3,12,2,159,135,50,4,{'picture_url': 'https://a0.muscache.com/im/pictures/883f35ab-918a-42b8-afce-1e3cf0ed9fc4.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 92}",152940302,https://www.airbnb.com/users/show/152940302,Charlotte,"Sydney, New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/user/050c7105-9768-418c-8b9c-794eef620413.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/050c7105-9768-418c-8b9c-794eef620413.jpg?aki_policy=profile_x_medium,Potts Point,96.0,No,Yes,No,6,6,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Chiswick, NSW, Australia",Chiswick,Canada Bay,Sydney,Australia,AU,Point,151.13815,-33.85079,True,0,9,13,14,"['Air conditioning', 'Bed linens', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24486669,https://www.airbnb.com/rooms/24486669,Plaza Espanya,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2,3,2,1,70,50,20,2,{'picture_url': 'https://a0.muscache.com/im/pictures/0e8b6977-2f54-4192-9fcf-cc9500a8690e.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 3, 'review_scores_communication': 5, 'review_scores_location': 8, 'review_scores_value': 7, 'review_scores_rating': 70}",86551441,https://www.airbnb.com/users/show/86551441,Maria Soledad,"Barcelona, Catalonia, Spain",within a few hours,https://a0.muscache.com/im/pictures/user/e81ea833-85ca-4a2e-995b-ae29c7aad806.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e81ea833-85ca-4a2e-995b-ae29c7aad806.jpg?aki_policy=profile_x_medium,Sants-Montjuïc,79.0,No,Yes,No,36,36,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Barcelona, Catalunya, Spain",Sants-Montjuïc,el Poble Sec,Barcelona,Spain,ES,Point,2.15466,41.37391,True,17,47,75,275,"['Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi']"
24322799,https://www.airbnb.com/rooms/24322799,Cozy Apartment Las Ramblas,Apartment,Entire home/apt,Real Bed,31,1125,strict_14_with_grace_period,2,1,1,2,1,45,60,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/aae2611a-9335-4a79-b38e-5ea321e5369b.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",63048416,https://www.airbnb.com/users/show/63048416,Carla,ES,within a few hours,https://a0.muscache.com/im/pictures/user/176179dc-3e74-48ee-b106-7d378921ef6a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/176179dc-3e74-48ee-b106-7d378921ef6a.jpg?aki_policy=profile_x_medium,El Gòtic,100.0,No,Yes,No,15,15,"['email', 'phone', 'reviews']","Barcelona, Catalunya, Spain",Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,2.1737,41.3846,False,0,0,0,0,"['Air conditioning', 'Essentials', 'Family/kid friendly', 'Hangers', 'Host greets you', 'Hot water', 'Kitchen', 'Long term stays allowed', 'Paid parking on premises', 'Washer', 'Wifi']"
24340252,https://www.airbnb.com/rooms/24340252,Precioso Estudio en Barcelona *Bcn* C01,Loft,Entire home/apt,Real Bed,2,1125,moderate,3,0,2,10,1,72,15,14,2,{'picture_url': 'https://a0.muscache.com/im/pictures/d6c59160-5b75-43af-a7b7-5fd72c035af6.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 94}",10547296,https://www.airbnb.com/users/show/10547296,María & Oscar,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/1c995e3a-2228-4f78-8edb-c07f3e469a4b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1c995e3a-2228-4f78-8edb-c07f3e469a4b.jpg?aki_policy=profile_x_medium,Dreta de l'Eixample,97.0,No,Yes,No,100,100,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,2.17372,41.39858,True,6,10,12,220,"['Air conditioning', 'Bed linens', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Safety card', 'Shampoo', 'TV', 'Wifi']"
24360345,https://www.airbnb.com/rooms/24360345,Little self contained 1 bedroom just out side city,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,2,41,1,135,85,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/14c09764-96c7-44cd-8385-fb2ad74b7abc.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 90}",183836327,https://www.airbnb.com/users/show/183836327,Ian,AU,within an hour,https://a0.muscache.com/im/pictures/user/27677a1c-91bc-49af-b9f9-29209742e34f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/27677a1c-91bc-49af-b9f9-29209742e34f.jpg?aki_policy=profile_x_medium,Zetland,100.0,No,Yes,No,1,1,"['email', 'phone']","Zetland, NSW, Australia",Zetland,Sydney,Sydney,Australia,AU,Point,151.21104,-33.90945,True,2,15,30,95,"['Air conditioning', 'Bed linens', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24368563,https://www.airbnb.com/rooms/24368563,ON Passeig de Gràcia LUXURY 2BR TERRACE&concierge,Serviced apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,4,2,3,0,2,160,120,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/c08fe48d-03f2-4c8b-be6f-b580c825bef9.jpg?aki_policy=large'},{},1435464,https://www.airbnb.com/users/show/1435464,Jaume,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/users/1435464/profile_pic/1361384622/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1435464/profile_pic/1361384622/original.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,100.0,No,Yes,No,25,25,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","Barcelona, Catalunya, Spain",Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,2.16664,41.39064,True,17,47,77,352,"['Air conditioning', 'Building staff', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack ’n Play/travel crib', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24417981,https://www.airbnb.com/rooms/24417981,Relaxing view walking distance from the beach.,Condominium,Entire home/apt,Real Bed,4,1125,flexible,6,3,3,0,2,1303,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/ec180893-0429-4969-86b0-90cf8aa8b5ed.jpg?aki_policy=large'},{},5443327,https://www.airbnb.com/users/show/5443327,Alejandra And Julien,"Hong Kong, Hong Kong",within a day,https://a0.muscache.com/im/users/5443327/profile_pic/1363176649/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5443327/profile_pic/1363176649/original.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,Yes,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']","New Territories, New Territories, Hong Kong",Not Specified,Islands,Hong Kong,Hong Kong,HK,Point,114.02,22.29475,False,0,9,39,39,"['Air conditioning', 'Baby bath', 'Bathtub', 'Buzzer/wireless intercom', 'Children’s books and toys', 'Children’s dinnerware', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Host greets you', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Private living room', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Waterfront', 'Wifi', 'Window guards']"
24461891,https://www.airbnb.com/rooms/24461891,Newly renovated apt  ***5 mins to Causeway bay***,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,2,0,1,1,1,424,200,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/6ada8d7a-559c-4df0-9402-4b910e75efc8.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 8, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",104901473,https://www.airbnb.com/users/show/104901473,Shirley,"Hong Kong Island, Hong Kong",within a few hours,https://a0.muscache.com/im/pictures/user/06f0304e-177e-439e-882b-6096133aea1b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06f0304e-177e-439e-882b-6096133aea1b.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,2,2,"['email', 'phone', 'reviews']","Hong Kong Island, Hong Kong Island, Hong Kong",Happy Valley,Wan Chai,Hong Kong,Hong Kong,HK,Point,114.18573,22.27081,False,10,40,70,160,"['Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Lock on bedroom door', 'Refrigerator', 'Shampoo', 'TV', 'Wifi']"
24479494,https://www.airbnb.com/rooms/24479494,Double Room /w Harbour Bridge view,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,0,1,75,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3069ff05-af0e-43e1-9d3d-ca2cd546443d.jpg?aki_policy=large'},{},151751545,https://www.airbnb.com/users/show/151751545,Lyly,"Sydney, New South Wales, Australia",0,https://a0.muscache.com/im/pictures/user/a22445d6-fa36-4d4c-90af-2bbbb2f2f554.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a22445d6-fa36-4d4c-90af-2bbbb2f2f554.jpg?aki_policy=profile_x_medium,Not Specified,0.0,No,Yes,No,1,1,"['email', 'phone', 'facebook']","Neutral Bay, NSW, Australia",Neutral Bay,North Sydney,Sydney,Australia,AU,Point,151.22108,-33.83853,False,0,0,0,0,"['Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Other', 'Smoke detector', 'Washer', 'Wifi']"
24266863,https://www.airbnb.com/rooms/24266863,"Napili Ridge 1 Bed Condo: Wi Fi, A/C, Ocean View",Condominium,Entire home/apt,Real Bed,1,45,moderate,4,1,1,28,1,157,150,25,2,{'picture_url': 'https://a0.muscache.com/im/pictures/c6f25823-ac7a-49ac-b063-44747971783c.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 93}",182986986,https://www.airbnb.com/users/show/182986986,Christopher,"Lahaina, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/user/edc3c416-2ccb-4383-9609-d467a0b99925.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/edc3c416-2ccb-4383-9609-d467a0b99925.jpg?aki_policy=profile_x_medium,Napili/Honokowai,100.0,No,Yes,No,1,1,"['email', 'phone']","Lahaina, HI, United States",Napili/Honokowai,Lahaina,Maui,United States,US,Point,-156.66469,20.99038,True,5,26,30,31,"['BBQ grill', 'Bathtub', 'Beach essentials', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Changing table', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Private living room', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wide entryway', 'Wifi']"
24267275,https://www.airbnb.com/rooms/24267275,ruhige Wohnung mit WLAN in Barcelona,Apartment,Entire home/apt,Real Bed,3,140,flexible,4,0,2,6,1,59,70,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/08e7c41f-00cd-4a41-b83d-58e0e8707c8f.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 97}",144997223,https://www.airbnb.com/users/show/144997223,Rafael,"Bucharest, Bucharest, Romania",within an hour,https://a0.muscache.com/im/pictures/09d2f8b1-e7a5-4a96-9db8-8cf5c2b65fec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/09d2f8b1-e7a5-4a96-9db8-8cf5c2b65fec.jpg?aki_policy=profile_x_medium,Sant Gervasi - la Bonanova,100.0,No,Yes,No,1,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id', 'work_email']","Barcelona, Catalunya, Spain",Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Barcelona,Spain,ES,Point,2.13589,41.40416,True,6,11,11,11,"['Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Other', 'Paid parking off premises', 'Pets allowed', 'Private entrance', 'Shampoo', 'Washer', 'Wifi']"
24212994,https://www.airbnb.com/rooms/24212994,"(旺角)距離地鐵站半分鐘;超方便,安全,乾淨,舒適的住宿;免費上網wifi;私人洗手間;冷暖空調",Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,72,1,353,39,100,2,{'picture_url': 'https://a0.muscache.com/im/pictures/fdd1ca33-93fa-4c56-bb8d-3e3dd74d0eeb.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 94}",182544432,https://www.airbnb.com/users/show/182544432,Gigi,HK,within an hour,https://a0.muscache.com/im/pictures/user/c7656f4b-fe8b-483b-bfc2-8e88198ca66f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7656f4b-fe8b-483b-bfc2-8e88198ca66f.jpg?aki_policy=profile_x_medium,Mong Kok,96.0,No,Yes,No,2,2,"['email', 'phone']","Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.16965,22.31769,True,5,31,61,61,"['Air conditioning', 'Bed linens', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Lock on bedroom door', 'Long term stays allowed', 'Pets allowed', 'Private living room', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'TV', 'Wifi']"
